id,Age,Birth_Country,Date_of_Birth,Function,Gender,Height_m,Place_of_birth,Residence_Country,name,events,Place_of_residence
0,21,New Zealand,10 Aug 2003,Athlete,Male,1.76,HAMILTON,New Zealand,CONCHIE Fin,"         Discipline              Event  Rank  Medal
0  FootballFootball  MenNZLNew Zealand    11    NaN",
0,26,Zambia,20 Feb 1998,Athlete,Female,1.70,,Israel,MUSONDA Catherine,"         Discipline           Event  Rank  Medal
0  FootballFootball  WomenZAMZambia    12    NaN",
0,21,France,7 Feb 2003,Athlete,Male,1.90,PARIS,France,NKAMBADIO Obed,"         Discipline         Event  Rank         Medal
0  FootballFootball  MenFRAFrance     2  Silver Medal",
0,27,Colombia,18 May 1997,Athlete,Female,1.70,JAMUNDI,Great Britain,CARABALI Jorelyn,"         Discipline             Event  Rank  Medal
0  FootballFootball  WomenCOLColombia     8    NaN",
0,21,Ukraine,1 Dec 2002,Athlete,Male,1.87,KYIV,Ukraine,KRASNOPIR Ihor,"         Discipline          Event  Rank  Medal
0  FootballFootball  MenUKRUkraine     9    NaN",
0,28,New Zealand,4 Jun 1996,Athlete,Female,1.75,CHRISTCHURCH,Great Britain,MOORE Meikayla,"         Discipline                Event  Rank  Medal
0  FootballFootball  WomenNZLNew Zealand    10    NaN",
0,22,Sweden,1 Mar 2002,Athlete,Male,1.82,MALM?,Netherlands,HUSSEIN ALI,"         Discipline       Event  Rank  Medal
0  FootballFootball  MenIRQIraq    10    NaN",
0,21,Great Britain,27 Mar 2003,Athlete,Male,1.94,BRACKNELL,Sweden,SIMS Kees,"         Discipline              Event  Rank  Medal
0  FootballFootball  MenNZLNew Zealand    11    NaN",
0,21,Israel,2 Apr 2003,Athlete,Male,1.90,TEL-AVIV,,LEMKIN Stav,"         Discipline         Event  Rank  Medal
0  FootballFootball  MenISRIsrael    15    NaN",
0,23,Spain,27 Jul 2001,Athlete,Male,1.81,MADRID,Spain,GUTIERREZ Miguel,"         Discipline        Event  Rank       Medal
0  FootballFootball  MenESPSpain     1  Gold Medal",
0,23,Japan,24 Aug 2001,Athlete,Male,1.86,CHIBA,Japan,KIMURA Seiji,"         Discipline        Event  Rank  Medal
0  FootballFootball  MenJPNJapan     5    NaN",
0,33,Spain,4 Jul 1991,Athlete,Female,1.78,LEGAZPI,Spain,PAREDES Irene,"         Discipline          Event  Rank  Medal
0  FootballFootball  WomenESPSpain     4    NaN",
0,21,Guinea,15 Mar 2003,Athlete,Male,1.86,CONAKRY,Belgium,SOUMAH Mohamed,"         Discipline         Event  Rank  Medal
0  FootballFootball  MenGUIGuinea    16    NaN",
0,22,New Zealand,14 Apr 2002,Athlete,Male,1.83,AUCKLAND,,VAN HATTUM Oskar,"         Discipline              Event  Rank  Medal
0  FootballFootball  MenNZLNew Zealand    11    NaN",
0,20,Israel,2 Sep 2004,Athlete,Male,1.85,SHOHAM,Israel,ISRAELOV Or,"         Discipline         Event  Rank  Medal
0  FootballFootball  MenISRIsrael    15    NaN",
0,30,Iraq,19 Mar 1994,Athlete,Male,1.88,AL-NAJAF,Iraq,SUAD NATIQ,"         Discipline       Event  Rank  Medal
0  FootballFootball  MenIRQIraq    10    NaN",
0,35,Spain,10 May 1989,Athlete,Male,1.90,MELILLA,Morocco,EL KAJOUI Munir,"         Discipline          Event  Rank         Medal
0  FootballFootball  MenMARMorocco     3  Bronze Medal",
0,24,Zambia,20 Mar 2000,Athlete,Female,1.53,LUSAKA,United States,BANDA Barbra,"         Discipline           Event  Rank  Medal
0  FootballFootball  WomenZAMZambia    12    NaN",
0,22,Argentina,21 Sep 2002,Athlete,Male,1.91,LOMAS DE ZAMORA,Argentina,BREY Leandro,"         Discipline            Event  Rank  Medal
0  FootballFootball  MenARGArgentina     7    NaN",LOMAS DE ZAMORA
0,23,United States,18 Jan 2001,Athlete,Female,1.67,"BIRMINGHAM, AL",United States,PAYNE Nicole,"         Discipline            Event  Rank  Medal
0  FootballFootball  WomenNGRNigeria    11    NaN",
0,27,Brazil,28 Oct 1996,Athlete,Female,1.65,GOVERNADOR VALADARES,Brazil,YASMIM,"         Discipline           Event  Rank         Medal
0  FootballFootball  WomenBRABrazil     2  Silver Medal",
0,20,Canada,25 Aug 2004,Athlete,Male,1.84,"MONTREAL, QC",United States,CISSET Mohamed,"         Discipline       Event  Rank  Medal
0  FootballFootball  MenMLIMali    14    NaN",
0,22,Belgium,13 Nov 2001,Athlete,Male,1.65,BORGERHOUT,France,BOUCHOUARI Benjamin,"         Discipline          Event  Rank         Medal
0  FootballFootball  MenMARMorocco     3  Bronze Medal",
0,22,Paraguay,4 Mar 2002,Athlete,Male,1.82,YPANE,Paraguay,VIERA Wilder,"         Discipline           Event  Rank  Medal
0  FootballFootball  MenPARParaguay     6    NaN",ASUNCION
0,21,Italy,18 Dec 2002,Athlete,Male,1.73,ROME,Spain,SIMEONE Giuliano,"         Discipline            Event  Rank  Medal
0  FootballFootball  MenARGArgentina     7    NaN",
0,23,Egypt,4 Jul 2001,Athlete,Male,1.70,,Egypt,AHMED KOKA,"         Discipline        Event  Rank  Medal
0  FootballFootball  MenEGYEgypt     4    NaN",
0,26,France,11 Jan 1998,Athlete,Female,1.71,CHATENAY-MALABRY,France,DE ALMEIDA Elisa,"         Discipline           Event  Rank  Medal
0  FootballFootball  WomenFRAFrance     6    NaN",
0,21,United States,7 May 2003,Athlete,Male,1.70,"SOUTH RIDING, VA",Germany,PAREDES Kevin,"         Discipline                Event  Rank  Medal
0  FootballFootball  MenUSAUnited States     8    NaN",
0,32,Canada,2 Oct 1992,Athlete,Female,1.60,"MISSISSAUGA, ON",Canada,LEON Adriana,"         Discipline           Event  Rank  Medal
0  FootballFootball  WomenCANCanada     7    NaN","KING CITY, ON"
0,23,Japan,3 Jan 2001,Athlete,Male,1.72,KASHIMA,Japan,HIRAKAWA Yu,"         Discipline        Event  Rank  Medal
0  FootballFootball  MenJPNJapan     5    NaN",
0,24,Japan,28 Nov 1999,Athlete,Female,1.60,MINAMIASHIGARA,Great Britain,MIYAZAWA Hinata,"         Discipline          Event  Rank  Medal
0  FootballFootball  WomenJPNJapan     5    NaN",
0,29,United States,22 Apr 1995,Athlete,Female,1.60,"BIRMINGHAM, AL",Spain,PAYNE Toni,"         Discipline            Event  Rank  Medal
0  FootballFootball  WomenNGRNigeria    11    NaN",
0,27,DR Congo,2 Jul 1997,Athlete,Female,1.68,KOLWEZI,France,GEYORO Grace,"         Discipline           Event  Rank  Medal
0  FootballFootball  WomenFRAFrance     6    NaN",
0,27,Brazil,17 Nov 1996,Athlete,Female,1.64,UNIAO,United States,ADRIANA,"         Discipline           Event  Rank         Medal
0  FootballFootball  WomenBRABrazil     2  Silver Medal",
0,29,France,13 Jul 1995,Athlete,Female,1.69,BAGNOLS-SUR-CEZE,Spain,TOLETTI Sandie,"         Discipline           Event  Rank  Medal
0  FootballFootball  WomenFRAFrance     6    NaN",
0,22,Ukraine,28 Mar 2002,Athlete,Male,1.90,KYIV,,YERMAKOV Georgiy,"         Discipline          Event  Rank  Medal
0  FootballFootball  MenUKRUkraine     9    NaN",
0,24,Australia,28 Apr 2000,Athlete,Female,1.65,"COWRA, NSW",France,CARPENTER Ellie,"         Discipline              Event  Rank  Medal
0  FootballFootball  WomenAUSAustralia     9    NaN",
0,20,Spain,5 May 2004,Athlete,Male,1.93,MELILLA,Spain,OMORODION Samu,"         Discipline        Event  Rank       Medal
0  FootballFootball  MenESPSpain     1  Gold Medal",
0,29,Canada,11 Jun 1995,Athlete,Female,1.64,"TORONTO, ON",France,LAWRENCE Ashley,"         Discipline           Event  Rank  Medal
0  FootballFootball  WomenCANCanada     7    NaN",PARIS
0,23,Argentina,26 Apr 2001,Athlete,Male,1.71,CIUDADELA,,ALMADA Thiago,"         Discipline            Event  Rank  Medal
0  FootballFootball  MenARGArgentina     7    NaN",
0,23,Spain,9 Jan 2001,Athlete,Male,1.83,MARTORELL,Spain,GARCIA Eric,"         Discipline        Event  Rank       Medal
0  FootballFootball  MenESPSpain     1  Gold Medal",
0,27,Brazil,6 May 1997,Athlete,Female,1.82,ITUVERAVA,Brazil,LORENA,"         Discipline           Event  Rank         Medal
0  FootballFootball  WomenBRABrazil     2  Silver Medal",
0,20,Dominican Republic,21 Nov 2003,Athlete,Male,1.68,LA ROMANA,United States,AZCONA Edison,"         Discipline                     Event  Rank  Medal
0  FootballFootball  MenDOMDominican Republic    12    NaN","DEERFIELD BEACH, FL"
0,24,Spain,24 Oct 2000,Athlete,Female,1.60,SOLARES,Spain,DEL CASTILLO Athenea,"         Discipline          Event  Rank  Medal
0  FootballFootball  WomenESPSpain     4    NaN",
0,22,United States,25 Sep 2002,Athlete,Male,1.75,"CLIFTON, VA",Belgium,YOW Griffin,"         Discipline                Event  Rank  Medal
0  FootballFootball  MenUSAUnited States     8    NaN",
0,33,Paraguay,23 Aug 1991,Athlete,Male,1.88,CIUDAD DEL ESTE,Russian Federation,BALBUENA Fabian,"         Discipline           Event  Rank  Medal
0  FootballFootball  MenPARParaguay     6    NaN",
0,20,France,21 Nov 2003,Athlete,Male,1.83,CHTEAUROUX,Greece,BILAL MAZHAR,"         Discipline        Event  Rank  Medal
0  FootballFootball  MenEGYEgypt     4    NaN",
0,26,United States,5 Jul 1998,Athlete,Female,1.65,"ASHBURN, VA",Great Britain,FOX Emily,"         Discipline                  Event  Rank       Medal
0  FootballFootball  WomenUSAUnited States     1  Gold Medal",
0,23,Canada,22 Jan 2001,Athlete,Female,1.63,"MARHAM, ON",Great Britain,RIVIERE Jayde,"         Discipline           Event  Rank  Medal
0  FootballFootball  WomenCANCanada     7    NaN",
0,25,Spain,22 Jul 1999,Athlete,Female,1.75,LAS PALMAS DE GRAN CANARIA,Spain,RODRIGUEZ Misa,"         Discipline          Event  Rank  Medal
0  FootballFootball  WomenESPSpain     4    NaN",
0,22,Ukraine,1 Oct 2002,Athlete,Male,1.73,KYIV,Ukraine,VELETEN Vladyslav,"         Discipline          Event  Rank  Medal
0  FootballFootball  MenUKRUkraine     9    NaN",
0,19,France,3 Jun 2005,Athlete,Male,1.81,ANGERS,France,DOUE Desire,"         Discipline         Event  Rank         Medal
0  FootballFootball  MenFRAFrance     2  Silver Medal",
0,22,Ukraine,25 Nov 2001,Athlete,Male,1.76,DUBNO,,MARTYNIUK Oleksandr,"         Discipline          Event  Rank  Medal
0  FootballFootball  MenUKRUkraine     9    NaN",
0,21,Uzbekistan,3 Oct 2003,Athlete,Male,1.67,SIRDARYO,Russian Federation,FAYZULLAEV Abbosbek,"         Discipline             Event  Rank  Medal
0  FootballFootball  MenUZBUzbekistan    13    NaN",
0,22,Japan,16 Feb 2002,Athlete,Male,1.75,MACHIDA,Belgium,FUJITA Joel Chima,"         Discipline        Event  Rank  Medal
0  FootballFootball  MenJPNJapan     5    NaN",
0,22,Mali,26 Jan 2002,Athlete,Male,1.88,BAMAKO,Portugal,DIALLO Hamidou,"         Discipline       Event  Rank  Medal
0  FootballFootball  MenMLIMali    14    NaN",
0,23,Israel,20 Aug 2001,Athlete,Male,1.71,GAT,Israel,SHAHAR Ido,"         Discipline         Event  Rank  Medal
0  FootballFootball  MenISRIsrael    15    NaN",
0,22,Germany,16 Sep 2002,Athlete,Male,1.71,STUTTGART,Germany,MESSINA Fabian,"         Discipline                     Event  Rank  Medal
0  FootballFootball  MenDOMDominican Republic    12    NaN",
0,23,Nigeria,8 Dec 2000,Athlete,Female,1.80,ORLU,France,NNADOZIE Chiamaka,"         Discipline            Event  Rank  Medal
0  FootballFootball  WomenNGRNigeria    11    NaN",PARIS
0,26,,8 May 1998,Athlete,Female,1.60,,,CHILESHE Rhoda,"         Discipline           Event  Rank  Medal
0  FootballFootball  WomenZAMZambia    12    NaN",
0,22,Australia,24 Jul 2002,Athlete,Male,1.78,,Australia,BAYLISS Lachlan,"         Discipline              Event  Rank  Medal
0  FootballFootball  MenNZLNew Zealand    11    NaN",
0,23,Argentina,29 Mar 2001,Athlete,Male,1.75,CORDOBA,Italy,BELTRAN Lucas,"         Discipline            Event  Rank  Medal
0  FootballFootball  MenARGArgentina     7    NaN",
0,20,France,30 Mar 2004,Athlete,Male,1.82,VITRY-SUR-SEINE,France,SAMAKE Wilson,"         Discipline       Event  Rank  Medal
0  FootballFootball  MenMLIMali    14    NaN",
0,23,Egypt,5 Jul 2001,Athlete,Male,1.95,DOMYAT,Egypt,ZIAD KAMAL,"         Discipline        Event  Rank  Medal
0  FootballFootball  MenEGYEgypt     4    NaN",
0,18,France,13 Jul 2006,Athlete,Male,1.70,,France,DIALLO Amadou,"         Discipline         Event  Rank  Medal
0  FootballFootball  MenGUIGuinea    16    NaN",
0,23,Morocco,25 Apr 2001,Athlete,Male,1.90,KHOURIBGA,Morocco,GHANIMI Rachid,"         Discipline          Event  Rank         Medal
0  FootballFootball  MenMARMorocco     3  Bronze Medal",
0,32,Zambia,21 Sep 1992,Athlete,Female,1.57,LUSAKA,Zambia,MUPOPO Kabange,"         Discipline           Event  Rank  Medal
0  FootballFootball  WomenZAMZambia    12    NaN",
0,25,Great Britain,27 Apr 1999,Athlete,Male,1.82,BRISTOL,Norway,BELL Joe,"         Discipline              Event  Rank  Medal
0  FootballFootball  MenNZLNew Zealand    11    NaN",
0,24,United States,26 Jan 2000,Athlete,Female,1.64,"JERSEY CITY, NJ",United States,ANGELINA,"         Discipline           Event  Rank         Medal
0  FootballFootball  WomenBRABrazil     2  Silver Medal",
0,22,United States,20 May 2002,Athlete,Female,1.70,"NEWPORT BEACH, CA",United States,RODMAN Trinity,"         Discipline                  Event  Rank       Medal
0  FootballFootball  WomenUSAUnited States     1  Gold Medal",
0,21,Morocco,5 Jun 2003,Athlete,Male,1.85,CASABLANCA,Morocco,MAOUHOUB Mehdi,"         Discipline          Event  Rank         Medal
0  FootballFootball  MenMARMorocco     3  Bronze Medal",
0,24,Nigeria,8 Dec 1999,Athlete,Female,1.67,LAGOS,Spain,AJIBADE Rasheedat,"         Discipline            Event  Rank  Medal
0  FootballFootball  WomenNGRNigeria    11    NaN",
0,25,New Zealand,19 Feb 1999,Athlete,Female,1.69,AUCKLAND,,HAND Jacqui,"         Discipline                Event  Rank  Medal
0  FootballFootball  WomenNZLNew Zealand    10    NaN",
0,21,Egypt,19 Dec 2002,Athlete,Male,1.65,,Egypt,AHMED ATEF,"         Discipline        Event  Rank  Medal
0  FootballFootball  MenEGYEgypt     4    NaN",
0,28,Morocco,2 Jun 1996,Athlete,Male,1.80,CASABLANCA,UA Emirates,RAHIMI Soufiane,"         Discipline          Event  Rank         Medal
0  FootballFootball  MenMARMorocco     3  Bronze Medal",
0,27,Canada,6 Feb 1997,Athlete,Female,1.73,"L'ANCIENNE-LORETTE, QC",Canada,VIENS Evelyne,"         Discipline           Event  Rank  Medal
0  FootballFootball  WomenCANCanada     7    NaN","L'ANCIENNE-LORETTE, QC"
0,30,United States,25 Nov 1993,Athlete,Female,1.70,"MARIETTA, GA",United States,SONNETT Emily,"         Discipline                  Event  Rank       Medal
0  FootballFootball  WomenUSAUnited States     1  Gold Medal","TACOMA, WA"
0,22,New Zealand,4 Jul 2002,Athlete,Male,1.93,AUCKLAND,New Zealand,PAULSEN Alex,"         Discipline              Event  Rank  Medal
0  FootballFootball  MenNZLNew Zealand    11    NaN",WELLINGTON
0,19,Dominican Republic,30 Jul 2005,Athlete,Male,1.88,JARABACOA,Czechia,JUNGBAUER Thomas,"         Discipline                     Event  Rank  Medal
0  FootballFootball  MenDOMDominican Republic    12    NaN",CESKE BUDEJOVICE
0,26,Zambia,8 Mar 1998,Athlete,Female,1.54,,,TEMBO Martha,"         Discipline           Event  Rank  Medal
0  FootballFootball  WomenZAMZambia    12    NaN",
0,23,Japan,10 Aug 2001,Athlete,Male,1.70,TOKYO,Netherlands,SAITO Koki,"         Discipline        Event  Rank  Medal
0  FootballFootball  MenJPNJapan     5    NaN",
0,23,Canada,7 May 2001,Athlete,Female,1.81,"CHILLIWACK, BC",,HUITEMA Jordyn,"         Discipline           Event  Rank  Medal
0  FootballFootball  WomenCANCanada     7    NaN",
0,22,Brazil,6 Nov 2001,Athlete,Female,1.70,SAO PAULO,Brazil,JHENIFFER,"         Discipline           Event  Rank         Medal
0  FootballFootball  WomenBRABrazil     2  Silver Medal",
0,22,France,15 May 2002,Athlete,Male,1.93,COLOMBES,,MATSIMA Chrislain,"         Discipline         Event  Rank         Medal
0  FootballFootball  MenFRAFrance     2  Silver Medal",
0,35,France,28 Sep 1989,Athlete,Female,1.71,LILLE,United States,HENRY Amandine,"         Discipline           Event  Rank  Medal
0  FootballFootball  WomenFRAFrance     6    NaN",
0,22,Germany,16 Oct 2002,Athlete,Female,1.77,GERMERSHEIM,,BRAND Jule,"         Discipline            Event  Rank         Medal
0  FootballFootball  WomenGERGermany     3  Bronze Medal",
0,24,Germany,19 Jun 2000,Athlete,Female,1.65,BAD HONNEF,Germany,LOHMANN Sydney,"         Discipline            Event  Rank         Medal
0  FootballFootball  WomenGERGermany     3  Bronze Medal",MUNICH
0,29,Uzbekistan,29 Jun 1995,Athlete,Male,1.90,JARQO?RG?ON,Italy,SHOMURODOV Eldor,"         Discipline             Event  Rank  Medal
0  FootballFootball  MenUZBUzbekistan    13    NaN",
0,30,Thailand,28 Apr 1994,Athlete,Female,1.64,UBON RATCHATHANI,,TANAKA Mina,"         Discipline          Event  Rank  Medal
0  FootballFootball  WomenJPNJapan     5    NaN",
0,24,Brazil,17 Nov 1999,Athlete,Female,1.71,BAURU,United States,KEROLIN,"         Discipline           Event  Rank         Medal
0  FootballFootball  WomenBRABrazil     2  Silver Medal",
0,27,Germany,1 Oct 1997,Athlete,Female,1.61,OLDENBURG,Germany,SENSS Elisa,"         Discipline            Event  Rank         Medal
0  FootballFootball  WomenGERGermany     3  Bronze Medal",
0,23,France,24 Sep 2001,Athlete,Male,1.79,ORANGE,France,CHOTARD Joris,"         Discipline         Event  Rank         Medal
0  FootballFootball  MenFRAFrance     2  Silver Medal",
0,31,Colombia,7 Dec 1992,Athlete,Female,1.78,SANTA CRUZ DE LORICA,Brazil,TAPIA Katherine,"         Discipline             Event  Rank  Medal
0  FootballFootball  WomenCOLColombia     8    NaN",
0,32,Australia,13 Aug 1992,Athlete,Female,1.55,"BRISBANE, QLD",Great Britain,GORRY Katrina,"         Discipline              Event  Rank  Medal
0  FootballFootball  WomenAUSAustralia     9    NaN",
0,22,Japan,28 Sep 2002,Athlete,Male,1.64,UBE,Netherlands,MITO Shunsuke,"         Discipline        Event  Rank  Medal
0  FootballFootball  MenJPNJapan     5    NaN",
0,32,France,17 Mar 1992,Athlete,Female,1.75,LYON,,PEYRAUD-MAGNIN Pauline,"         Discipline           Event  Rank  Medal
0  FootballFootball  WomenFRAFrance     6    NaN",
0,30,Australia,25 Feb 1994,Athlete,Female,1.81,"GOLD COAST, QLD",,ARNOLD Mackenzie,"         Discipline              Event  Rank  Medal
0  FootballFootball  WomenAUSAustralia     9    NaN",
0,21,Ukraine,27 Jan 2003,Athlete,Male,1.75,ZHYTOMYR,Poland,KHLAN Maksym,"         Discipline          Event  Rank  Medal
0  FootballFootball  MenUKRUkraine     9    NaN",
0,29,Brazil,1 May 1995,Athlete,Female,1.85,SAO PAULO,Brazil,TAINA,"         Discipline           Event  Rank         Medal
0  FootballFootball  WomenBRABrazil     2  Silver Medal",
0,23,Spain,8 Jan 2001,Athlete,Male,1.86,ELIZONDO,Spain,PACHECO Jon,"         Discipline        Event  Rank       Medal
0  FootballFootball  MenESPSpain     1  Gold Medal",
0,25,New Zealand,20 Feb 1999,Athlete,Male,1.80,"OTAHUHU, AUCKLAND",Germany,SINGH Sarpreet,"         Discipline              Event  Rank  Medal
0  FootballFootball  MenNZLNew Zealand    11    NaN",
0,22,France,6 May 2002,Athlete,Male,1.80,IVRY-SUR-SEINE,France,LOCKO Bradley,"         Discipline         Event  Rank         Medal
0  FootballFootball  MenFRAFrance     2  Silver Medal",
0,22,United States,31 Jan 2002,Athlete,Male,1.85,"BELLEVUE, WA",,ATENCIO Josh,"         Discipline                Event  Rank  Medal
0  FootballFootball  MenUSAUnited States     8    NaN",
0,22,Great Britain,13 Apr 2002,Athlete,Male,1.82,LONDON,Netherlands,GARBETT Matthew,"         Discipline              Event  Rank  Medal
0  FootballFootball  MenNZLNew Zealand    11    NaN",
0,23,Zambia,16 Nov 2000,Athlete,Female,1.65,,Zambia,MUCHINGA Esther,"         Discipline           Event  Rank  Medal
0  FootballFootball  WomenZAMZambia    12    NaN",
0,22,Spain,31 Jan 2002,Athlete,Male,1.80,BEASAIN,Spain,TURRIENTES Benat,"         Discipline        Event  Rank       Medal
0  FootballFootball  MenESPSpain     1  Gold Medal",
